"b""@ProudResister @TonyFumano Trump is a little more than a symptom.  I'd say he's the mascot of greed.  Everything sp\xe2\x80\xa6 https://t.co/uPxgPSHBnz""","Naperville, IL"
b'I cast my Heisman ballot for #ChaseYoung! Click the player you think deserves the Heisman House vote. (\xf0\x9f\x93\x8d@NissanUSA)',"Washington, USA"
b'@AndrewSweet @jmeacham @steve_ambrose3 Exceeded expectations. Enjoyed it! Curious to hear your thoughts',MIA to NYC
b'GUYS DO YOU PLAY DONT STARVE TOGETHER???',✎┇→ Eᴍᴍᴀ || ♐ lpfp: xfastavass
b'Dog https://t.co/kdcdcjN4ux',"Maryville, TN"
b'https://t.co/0cebuuYmbc',East Texas
b'lmaoooo the end \xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Toronto, Ontario"
"b'\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Wow, I\xe2\x80\x99m writing a paper on this very chapter!'",Cascadia Subduction Zone 
b'war damn eagle! \n\n Crimson Tide at Tigers #IronBowl https://t.co/dr2guvM1it',"Savage, MD"
b'lmao i still can\xe2\x80\x99t believe i moved to la marque sometimes . #bougetto at its finest \xf0\x9f\x98\x82\xf0\x9f\x98\x82',h o u s t o n  '  j e r s e y
"b""@ChuckCallesto It's sad when power corrupts.""","Hilton Head, SC & SW NY State"
"b'Jarrus Walton outta Cuthbert, took home the 2020 Kia Forte GT-Line!\xf0\x9f\x9a\x98\xf0\x9f\x94\xa5 @ Hutchinson Kia of Albany https://t.co/b4VaqYev7t'",2 steps ahead of ya
b'@whaleswarrior @katsund4 @Antman52899 @pokeyrosie02 Good point',"Moulton, AL"
"b'at this point, i see why they call it the HOPE scholarship.'","Atlanta, GA"
b'@TheMarco @lillith6 The media loses its focus and the children are forgotten.',None
b'And then there\xe2\x80\x99s me who\xe2\x80\x99s confused at what game she\xe2\x80\x99s at \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/KnQBWX5GLx',"Dallas, TX"
b'@KUI__YANG \xe5\x90\x83\xe8\xbd\xaf\xe6\x80\x95\xe7\xa1\xac',"Halton, Ontario"
b'Yet again folks wanna smile in my face and act flaw later lmao.',Bro╭∩╮︶︿︶╭∩╮ You👊🏾
b'@iLaceEm_Up Not kissing everybody I fuck!',"New York, USA"
b'Ugh',Nowhere
b'Star Wars night with the Fort Wayne Komets #LetsGoKomets https://t.co/F07t9L0qWt',Fort Wayne 
b'current location \xf0\x9f\x93\x8d https://t.co/3JBfaBnsnH',"Philadelphia, PA"
b'Lol I\xe2\x80\x99m gone pray for y\xe2\x80\x99all cause man.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Bro╭∩╮︶︿︶╭∩╮ You👊🏾
b'Take it to OT we need it',California/ Mississippi
b'@_niyyyaaaa STALE DALE',"𝗧𝘂𝘀𝗰𝗮𝗹𝗼𝗼𝘀𝗮, 𝗔𝗟"
b'Ain\xe2\x80\x99t no one stealin baby groot\xe2\x80\x99s spotlight \xf0\x9f\x98\xa4',"Atlanta, Ga"
"b""@JSPittMET12 I don't have faith that the OL will improve without better coaching. They couldn't pass block last yea\xe2\x80\xa6 https://t.co/eOhEkugmgK""",Orlando
b'Wimpy and I got to the lake a bit late to catch all of the sunset. Across the way there were a few people having fu\xe2\x80\xa6 https://t.co/fMw3oGpAl5',Texas
b'@charromty me declaro fan del primer disco de @sabelamusic_ ojal\xc3\xa1 que la traigan a mexico con ese sonido tan difere\xe2\x80\xa6 https://t.co/nOtuFcWcyd',"Monterrey, Nuevo León"
b'Tag me when somebody that\xe2\x80\x99s not being dropped decommitt',"Zone6 (Sunrise) , FL #BROWARD "
b'@jmay11 Where\xe2\x80\x99s the money to be made in educating people? Duh.',Tralfamadore
b'People just mad weird b. Word to OG Juice. \xf0\x9f\x98\x82',Bro╭∩╮︶︿︶╭∩╮ You👊🏾
"b'@ToyaRochelle I get not agreeing with someone, but bringing up the fact a muh\xe2\x80\x99fucka momma dead. I\xe2\x80\x99d bring all the smoke necessary.'","Chicago, IL"
b'@qtpie447 LMAOOOO you rightttt',None
b'@OddNMacabre Have few evil thoughts on what to do',"Fort Lauderdale, Florida "
b'@MSHSLjohn STA will not #thankaref after that one. Tough way to lose',"Eden Prairie, MN"
b'I think I have posted this exact food like 6 times but here I go again #greekfood @ Dafni Greek Taverna https://t.co/zlPRppOvC3',"Crazytown, USA"
"b""Where's Brian? - Drinking a Legal Tender 2.0 by @BarrierBrewing/@finbackbrewery @ Bradford Beach Club  \xe2\x80\x94 https://t.co/uCwh1KUQXV""","Merrimack, NH"
"b'@Doogiekoster23 Hope so...got badly out coached today, but may not have mattered.  Got killed up front, hard to beat that..'",None
b'@XxgeonastyxX Move that dope &gt; move that cane',None
b'Speak for yourself!! https://t.co/SDum20rHqP',"Richmond, VA"
b'@THATClemsonFan @TheMattDowell who? not sure question?',"Greenwood, SC"
b'Decided I need to have P. Terry\xe2\x80\x99s again before I leave Austin for the break but have absolutely no idea when I\xe2\x80\x99ll h\xe2\x80\xa6 https://t.co/McZRhZ5UXg',"Austin, TX"
b'Imagine giving up 50 to Auburn',None
b'When you playing madden online &amp; a mf user guard a 20 yard streak..stop &amp; break on a 5 yard out opposite side of th\xe2\x80\xa6 https://t.co/FBtYlmv5Zu',LA ✈ TX
b'Have the original on vinyl. https://t.co/1d17BXQOuf',"Rock Hill, SC"
b'Son better join a gang like a real nigga',"Essex County, MA (978)"
b'@janafisher47 Lucky indeed and you were all safe.',"Hesston, KS"
b'Playing a crazy holiday party tonight with thedoubts #yamahadrums #sabiancymbals #evansdrumheads #daddariocanada\xe2\x80\xa6 https://t.co/a7vTIk1wmd',"Toronto, Ontario, Canada"
b'@equitybruin Especially if Auburn holds on',"Salt Lake City, UT"
b'Saturday night climb \xf0\x9f\xa7\x97\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f @ Dynoclimb Yoga &amp; Fitness https://t.co/8xvt1960bw',Florida
b'@ChileWhat @Ayoo_Miss_Rose Yea.. Scandalous! She did it just for the get back too. It was just a onetime thing. She\xe2\x80\xa6 https://t.co/Ca0XLApLdI',Some where in NYC
b'Istg I realized this the other day \xf0\x9f\x98\x82\xf0\x9f\x98\x82',"West Peoria, IL"
"b""@InsomniasBitch @propublica That's S.O.P.""","St Paul, MN"
"b""@mj_snook @ottawacity C'mon @OttawaBylaw, you know the cars aren't invisible, right?""","Ottawa, Ontario"
b'Elderly couple who lived here died from fire that started in bedroom of home on Flowerpark Drive. LIVE report 5pm C\xe2\x80\xa6 https://t.co/TdtwCn1MHa',"Los Angeles, CA"
b'I have started Grand Theft Auto 5. They really didn\xe2\x80\x99t hold back on the language.',North Carolina
b'Notre Dame eats up plenty of clock. C\xe2\x80\x99Bo Flemister scores from the Stanford 1.\n\n4Q | 5:10\nStanford - 17\nNotre Dame - 38',None
"b""@1DallasMike That's already been happening https://t.co/xv2e5t1TUM""","Dallas, Texas "
b'Igit',Home of James Dean
b'#IronBowl \nWorst coached Bama team since 2006.\nInside lbs have not improved in 12 games \nHorrible game plan from DC.',"Alabama, USA"
"b""Drinking a Rum Barrel Aged MILF (2018) by @MothersBrewing @ Turner's Tavern \xe2\x80\x94 https://t.co/O1Y2IyKaez""","Overland Park, Kansas"
b'@Ja1Ke3 @mamwrites_ @CoynerSusan @lindazukowski @bri425bri @caligramma @pnutmomma @markkellymkell1 @TiffanyDCross T\xe2\x80\xa6 https://t.co/SS1wy4pWV0',None
b'@randallpryor Either way with this upset tonight bama won\xe2\x80\x99t be close to make the playoffs anyways',"Orlando, FL"
b'If somebody get shot especially a child why would anybody even mention anything about snitching that makes no sense\xe2\x80\xa6 https://t.co/e7qg7rVO4x',"Philadelphia, PA"
b'@Ali_h_abbas75 \xd8\xa7\xd8\xb9\xd8\xb7\xd9\x8a\xd9\x86\xd8\xa7 \xd9\x81\xd8\xb1\xd8\xb5\xd8\xa9 \xd9\x86\xd8\xb5\xd8\xaf\xd9\x82\xd9\x83 \xd9\x88\xd8\xa7\xd8\xb4\xd8\xb1\xd8\xad\xd9\x84\xd9\x86\xd8\xa7\xd8\x8c \xd9\x83\xd9\x8a\xd9\x81\xd8\x9f',"West Virginia, USA"
"b'Retailer has to fill out paper work tho, not just taking reciepts to the airport.. did this in europe and got my mo\xe2\x80\xa6 https://t.co/1jn5Ujp1BY'","California, USA"
"b'My Apple Watch has asked me multiple times if I\xe2\x80\x99ve fallen while watching the Iron Bowl. No, I haven\xe2\x80\x99t. I\xe2\x80\x99m just hyp\xe2\x80\xa6 https://t.co/GWdNqtSTdy'",None
b'Penalties = Losses',"Fulton, MS"
b'What\xe2\x80\x99s been on your mind lately? Have you checked your thoughts lately?\xf0\x9f\xa7\x90\xf0\x9f\xa4\x94\n\xe2\x80\xa2\n\n#goodmorning #morningmeditation\xe2\x80\xa6 https://t.co/VXTlKTOD5q',"Louisiana, USA"
b'Wow!!\n\nWhat a play from Buddy Hield!!\n\nTie game in Sactown!! https://t.co/aYqHOjhBGI',"Sacramento, CA"
b'I got no choice but to get it \xf0\x9f\x92\xb0',None
b'I love Sarah Ann Gill \xf0\x9f\x98\x8d',Barbados
"b'@RafaelOnTV based on reviews from @Yelp, @AndyMohrTweets should be investigated on their scam of a business. Terrib\xe2\x80\xa6 https://t.co/hQGXKzntvm'","Indianapolis, IN"
b'Well.... shit',"Washington, DC"
b'Mr. Snuffleupagus',"Houston, TX"
b'@TeamTrump @realDonaldTrump @SpeakerPelosi See McConnell',None
b'This is A sick video',None
b'@thebrittniocean What breed is he',Wherever the wind blows
b'over the bs. either your with me or not',None
b'Somehow the auto-capitalization was turned off on my phone. The English teacher in me cringed every time I was too\xe2\x80\xa6 https://t.co/0X3AvRyv9w',"Baytown, TX"
b'@TheRealBillyS LOL girl I didn\xe2\x80\x99t pack for this kind of night \xf0\x9f\xa4\xa3',"Houston, TX"
b'Paul Chryst: \n\nThey came up here with one purpose - to win this game and bring the axe home.',"Madison, WI"
"b'@babykay1010 Idk if I\xe2\x80\x99m the only one but, tomato soup and a grilled cheese together \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc'","California, USA"
b'\xf0\x9f\x98\x9c\xf0\x9f\x98\x98\xf0\x9f\x91\xaf\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f @ The Bureau Bar and Restaurant https://t.co/ucrl1w7lWo',Where I Wanna B!!
b'@Mr_Brown_Sir \xf0\x9f\x98\x8f',S A C R A M E N T O 
b'@Holmes_y_Rails @SchutteCFB Yes us Hazell guys were bad! Back to back bowl games',"West Lafayette, IN"
"b'@xTiffVicious You know grow up, and see what is good for you'","Miami, FL"
"b""Y'all really be doin drugs ?""","Montréal, Québec"
b'@meaganholla i can\xe2\x80\x99t wait to see u n be in ur arms again i miss you so much',danger zone 
b'@WhiskeyRiff Cody all day. He killed it in Chicago!!!  And trust me I\xe2\x80\x99ve seen some bangers this yr. @CodyJinksMusic @cubgrant23 @mikey42040',None
b'I really don\xe2\x80\x99t have a bae boo trade etc lol nobody likes me',New Orleans 
"b'@JessicaGKwong Jessica, you and Newsweek are pieces of SHIT'","Florence, NJ"
b'@MrReneau Even better',"Queen Creek, AZ"
"b'I swear, this OL... so undisciplined'","Alabama, United States "
b'Who wanna go dumpster diving',"Atlanta, GA"
b'False start x 1000000',LA (Lower Alabama)
b'@chaniyamonaee Keep the shades on.',"Detroit, MI"
b'@lizcaroline_ Ewww no',None
b'@RockChalkBlog So someone is going from first (last year) ..... to worst?!? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \nThat\xe2\x80\x99s too bad \xf0\x9f\x98\x86',"Kansas, USA"
b'Check out Hound Dog (Remastered) by Elvis Presley on Amazon Music\nhttps://t.co/MBODJD3Ssq',@ProudResister
b'I had no idea this Alabama Vs auburn game was this good.',Florida
b'Put 15 in the wildcat !! \nThis isn\xe2\x80\x99t hard',"Tennessee, USA"
b'Drinking a Shoalie IPA by @PretoriaFields at @pizzahut \xe2\x80\x94 https://t.co/9NwlQnWYTy',None
b'Yall had expectations after we lost to Florida International University? Save your characters and put on CBS.',None
b'0016Z\nN267LA LAPD AIR SUPPORT DIVISION\nSquawk: 225\nN33.9811 W118.2794\nAltitude: 375ft\nCourse: 177\xc2\xba\nGroundspeed: 71kts',None
b'Yes... but off topic she was fine af with her ghetto ass voice',"Fort Worth, TX"
"b'Reminder Joe Burrow needs 262 yards and 4 TDs to set #SEC single season records tonight. After one drive, he is 2-2 with 40 yards. #LSU'",None
b'@karryleanne Mga siyang siya nanaman kayo hahahaha',"San Francisco, CA"
b'#grillfest2019 #conambientefamiliar en Centro Cultural Nuevo Laredo https://t.co/LvreIwJDh1',None
b'turns out the walmart employees were being bitches to my mom when we both know full well that they double scanned s\xe2\x80\xa6 https://t.co/mQvuq3QrDJ',hell
b'friend: hey you look sad... what\xe2\x80\x99s up? \n\nme: oh ya know just thinking about the fact that Waterparks is gonna break\xe2\x80\xa6 https://t.co/o0D9WgMnij',philly/nj 🌟
b'Credit to the Auburn fans. They are bringing the noise.',None
b'\xf0\x9f\x98\x82\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\xa2 https://t.co/OlJ4VDgrt5',Patriots and Seminoles 
b'As she should!',None
"b'@HootPhD When I wore MINE on a movie Set last month, a few people came up, took a pic &amp; said, "" We\'re taking back t\xe2\x80\xa6 https://t.co/h2auouCPmW'","Gainesville, VA"
"b""I'm at Boulder Highway &amp; Greenway Road in Henderson, NV https://t.co/vSdu3uNlcR""",Southern Nevada
b'in love\xe2\x9c\xa8 https://t.co/Wd3tITdHdu',"Chicago, IL"
"b'@ScottFordTVGuy Its child abuse in every form,\nMental\nPhysical\nEmotional\nSexual\nDefinitely need to be arrested.'","Louisiana, USA"
"b""Can't believe this is a thing I'm saying but Bama's defense should keep them out of the playoff alone.""","Colorado, USA"
b'Feels good to be back in shape \xf0\x9f\x98\x8e',"San Benito, TX "
b'Good to see both teams gathering at the end.',"Roseburg, OR"
b'havin 0 friends that like country music = pre-ing by yourself @jamesbarkerband before you go to the bar',"London, Ontario"
b'@veganlovebunny It\xe2\x80\x99s a strange thing because I love to learn things from from off grid folks but then other times t\xe2\x80\xa6 https://t.co/LIr4jI2YPF',Nepean & Surrounding Environs
b'okay NOW it\xe2\x80\x99s socially acceptable to wear this turtleneck\xf0\x9f\x8e\x84\xf0\x9f\x8c\x9f https://t.co/VTzCKg8mEm',"san marcos, tx"
"b""Bruh the winter came so hard this year \xf0\x9f\x98\xad it's so cold""","Irvine, CA"
b'@xxfruitcakexx Already on it! Hope you have a good shoot',"Brooklyn, NY"
b'i hate my life',None
b'Dat man is from da outskirts',EA6
b'@zayep13 What we finna do \xf0\x9f\x91\x80',"Copperas Cove, TX"
b'Anyone come back to Norfolk yet?',"Norfolk, VA 🔁 Richmond, VA"
b'The flash has highlighted Ethyl\xe2\x80\x99s #StretchMarks! She\xe2\x80\x99s quite full from that cricket. #BlackAndYellow\xe2\x80\xa6 https://t.co/KE6yOzPaH6',"Durham, NC"
b'@CHRIS_Daughtry want best friend come over That was good news were alright try get some pictures my neck this morni\xe2\x80\xa6 https://t.co/qG1kaHjCxn',"New Port Richey, FL"
b'Yes we\xe2\x80\x99re better off',Albany Georgia
b'Drinking a Majestic Beast by @lionbridgebrew @ Springwood Park \xe2\x80\x94 https://t.co/vm9ECfqhBj',Iowa
b'@YouAintABarbie I was being held at gun point when I tweeted that \xf0\x9f\xa4\xae',United States
b'@GinNJuice_ Me too \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',"Desoto, TX"
b'Reminds me to limit spending money..\xf0\x9f\x92\x81\xf0\x9f\x98\x85 https://t.co/y9E9Wr3jHy',Rona's ❤️
b'ok ?',"Pennsylvania, USA"
b'Chilling in the house is such a mood for me\xf0\x9f\x92\x9e',Wherever the check at
b'bro professional athletes always in a weird situation \xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x92\xaf',614 ➡️ 804
b'Folks love not real like it used to be ... We live in a era of 2 faces',Charlotte on the EAST
b'Auburn puttin it down',Htown
b'https://t.co/6Tx8hNTMtZ',"Houston, TX"
b'My new promo art pic for @LatinoEvents : Arts &amp; Entertainment with a #Latinx P.O.V. Visit and follow us! #latinos\xe2\x80\xa6 https://t.co/YwbDDXQhUE',GLOBAL - NYC - US - LATAM
b'@sarahjere @peacemvt What out. Here is a Crazy One',"Houston, TX"
"b""@TheBlackitect @_cartreal He could also use kamui to teleport the puppets away, and they're not fast enough to touc\xe2\x80\xa6 https://t.co/tii48TG3DH""","Tallahassee, FL"
b'Then your husband was a shitty bodybuilder',Chicago
b'@FOXSportsOH @GoBearcatsMBB 41051 and YouTube TV. Not on on Spectrum in this area either!!',"Independence, KY"
b'Your never ready for the unknown.',"Andrews, TX"
b'@gtconway3d @realDonaldTrump Ick. Ron DeSantus cheated and lied his way into office and now the populace seem to lo\xe2\x80\xa6 https://t.co/zU1yDdH6H8',"Chicago, IL"
"b""I've moved a third of it. My storage space is not quite as elegant as I thought it'd be but it's functional. I need\xe2\x80\xa6 https://t.co/A4NNQ7UhZP""","Winchester, VA, USA"
b'WOW \xf0\x9f\x98\x8d',N Y C 
b'Sometimes I think about how much better LeBrons life is than mine &amp; it drives me crazy.',"Mentor, OH"
b'So when I call Louis or Gucci they gon pick up? Bet https://t.co/457rfDWqzf',〽️
"b""Survived another #Thanksgiving today! I'm stuffed from this week of yumminess! https://t.co/qaEYCfQz9Z""","Indiana, USA"
"b""My chairs aren't that heavy. What sucks is moving stuff across my carpet and all I did was my dinky lil desk and my\xe2\x80\xa6 https://t.co/z1yfObvSv7""","Winchester, VA, USA"
"b""@PettyCo_ In time we'll see""",DEEP C SWATS
b'@robreiner https://t.co/YOkCpruBsZ',O'fallon Missou
b'#MyTwitterAnniversary https://t.co/wadLtMW4SQ',"Long Beach, AZ"
b'Damn.\n\nWorker who raised concerns about New Orleans hotel collapse deported amid investigation  https://t.co/JcsgSPxli0',"Illinois, USA"
b'\xe2\x80\x9cDon\xe2\x80\x99t just pretend to love others. Really love them. Hate what is wrong. Hold tightly to what is good. Love each o\xe2\x80\xa6 https://t.co/xT1CX6DUZE',Reciprocated Energy
"b'Game didn\xe2\x80\x99t feel as close as 24-10, just a bizarre game. Happy for some special UO seniors. Ducks have now won 10 o\xe2\x80\xa6 https://t.co/DJ83LTUhrk'","Portland, OR"
b'@beatrizsilvaa98 Ihhhaaaa',"Caruaru, Brasil"
b'I was sad but this made me real happy...and hungry and I\xe2\x80\x99m still a little angry so now I guess I\xe2\x80\x99m just hangry \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x82',"Miami, FL"
"b'Y\xe2\x80\x99all should go to midnight tonight since I wasn\xe2\x80\x99t there lastnight, I wanna see yalls beautiful faces later'","San Antonio, TX"
b'Incre\xc3\xadble el ambiente en el @TSMoficial la afici\xc3\xb3n del @ClubSantos presente apoyando hasta el final \xf0\x9f\x94\xa5 https://t.co/YAHerCJQr8',México
b'@ThatRuben What in the hell \xf0\x9f\x98\x82 is that the new vine??',sur califas
"b'@MontlakeMan @TheColossis @ATHE1STP0WER @Renevelation First, define your term \xe2\x80\x9cnature\xe2\x80\x9d.\nLet\xe2\x80\x99s assume one hypothesis\xe2\x80\xa6 https://t.co/j9bKR2SboN'","University City, MO"
"b'@Amy_Siskind @CNN Did @CNN also say Amb. Taylor was angry?  In a man, that is a good thing, right?'","Wisconsin, USA"
b'Man it is what it is! We just going to be subpar! I\xe2\x80\x99ll still support but I\xe2\x80\x99m definitely not renewing my season tick\xe2\x80\xa6 https://t.co/sBCBlyWbPS',None
b'So blessed to be a part of this ride! Thanks @Teaguefootball and @JPIIHS_Football',"Keller, TX"
b'Stocked up at the #popup \xf0\x9f\x98\x8d @LLBean https://t.co/7VdBm5wN88',None
b'@WBLawrence33 @pres_91 Yes. That drives me insane',"Grand Bay, AL"
b'#ChilisLove this team!!!! \xf0\x9f\x8c\xb6\xef\xb8\x8f\xf0\x9f\x8c\xb6\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9a',"Houston, TX"
b'near bsgstblender: 3d62ef8e-0aaa-4f69-b07a-9a2b54d0d97e',"Alsace, France"
b'https://t.co/Owtk7gYAJQ',"San Jose, CA"
b'Lmaoo my type of girl \xf0\x9f\x98\x88\xf0\x9f\x92\xb0',"Brooklyn, NY"
b'Has Alabama been sloppier than normal this year?  Not as disciplined?',"Nacogdoches, TX"
b'Idk Twitter a little extra clowny today \xf0\x9f\x98\x82 love it',"Mesa, AZ"
b'@_shionna What is wrongggggg',"Milwaukee, WI 🛩 New York City"
b'@ScottPresler @realDonaldTrump #outnumbered',"Woodland Hills, Los Angeles"
b'Geaux Tigers \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4',"Atlanta, GA"
"b'Gokies till I die @ Charlottesville, Virginia https://t.co/P7inTPNzHK'",None
